==============================================================================
==============================================================================
Thu. Mar. 19 2015                  LANDSAT 5                       Time: 21:10
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601503185219_00001                          Path / Row - 122 / 44
Reference Image: L51BKT1088329020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 99.0%
Rank   2 --  1.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220444931   22.42151    114.03893    -0.03     -0.16     0.17     1 
1220444933   22.42039    114.09773    -0.28     -0.24     0.37     1 
1220444934   22.41983    114.12713     0.19     -0.16     0.25     1 
1220444935   22.41925    114.15652     0.20     -0.10     0.22     1 
1220444936   22.41868    114.18592    -0.20     -0.09     0.22     1 
1220444938   22.41750    114.24471    -0.00     -0.22     0.22     1 
1220444939   22.41691    114.27410    -0.27      0.04     0.27     1 
1220444960   22.41666    112.68537    -0.03     -0.17     0.17     1 
1220444961   22.41635    112.71479    -0.06     -0.17     0.18     1 
1220444963   22.41572    112.77365    -0.15     -0.09     0.17     1 
1220444964   22.41539    112.80308    -0.28     -0.25     0.38     1 
1220444967   22.41438    112.89135     0.12     -0.17     0.20     1 
1220444970   22.41333    112.97962    -0.08     -0.18     0.20     1 
1220444971   22.41296    113.00905     0.08     -0.08     0.11     1 
1220444974   22.41184    113.09731     0.18      0.01     0.18     1 
1220444975   22.41146    113.12673    -0.02      0.04     0.05     1 
1220444976   22.41107    113.15615    -0.17     -0.18     0.24     1 
1220444977   22.41067    113.18557    -0.12      0.01     0.12     1 
1220444979   22.40986    113.24441    -0.41     -0.08     0.41     1 
1220444981   22.40904    113.30324     0.01      0.06     0.07     1 
1220444983   22.40819    113.36207     0.03     -0.09     0.10     1 
1220444984   22.40775    113.39148    -0.15     -0.16     0.22     1 
1220444985   22.40732    113.42090    -0.06     -0.28     0.28     1 
1220444986   22.40687    113.45031     0.04     -0.13     0.14     1 
1220444987   22.40642    113.47972    -0.23     -0.09     0.24     1 
1220444988   22.40597    113.50913    -0.15     -0.11     0.19     1 
1220444992   22.40410    113.62677     0.08     -0.15     0.17     1 
1220445002   22.39905    113.92080     0.28     -0.24     0.37     1 
1220445003   22.39852    113.95020     0.19     -0.03     0.20     1 
1220445004   22.39798    113.97960    -0.22     -0.00     0.22     1 
1220445005   22.39743    114.00900     0.16     -0.01     0.16     1 
1220445006   22.39688    114.03839     0.07     -0.11     0.13     1 
1220445007   22.39633    114.06779    -0.32     -0.02     0.32     1 
1220445008   22.39577    114.09718    -0.16     -0.08     0.18     1 
1220445009   22.39520    114.12658     0.10     -0.04     0.11     1 
1220445010   22.39463    114.15597     0.03     -0.02     0.04     1 
1220445011   22.39405    114.18536    -0.35     -0.23     0.42     1 
1220445012   22.39347    114.21475    -0.33     -0.15     0.36     1 
1220445013   22.39288    114.24414     0.02     -0.04     0.04     1 
1220445041   22.39007    112.86160    -0.02     -0.10     0.10     1 
1220445042   22.38973    112.89102     0.07     -0.04     0.08     1 
1220445043   22.38939    112.92044    -0.02      0.03     0.04     1 
1220445047   22.38795    113.03811    -0.06     -0.03     0.07     1 
1220445048   22.38757    113.06753     0.01      0.49     0.49     1 
1220445050   22.38681    113.12636     0.27     -0.14     0.30     1 
1220445053   22.38563    113.21460    -0.16      0.08     0.18     1 
1220445056   22.38439    113.30283    -0.01     -0.05     0.05     1 
1220445058   22.38354    113.36165     0.19      0.01     0.19     1 
1220445059   22.38311    113.39106    -0.00     -0.05     0.05     1 
1220445062   22.38178    113.47928    -0.14     -0.27     0.30     1 
1220445063   22.38133    113.50869     0.14      0.05     0.15     1 
1220445067   22.37946    113.62631    -0.17     -0.04     0.18     1 
1220445076   22.37495    113.89089     0.38     -0.20     0.43     1 
1220445078   22.37389    113.94968     0.04      0.06     0.08     1 
1220445079   22.37335    113.97907    -0.11      0.15     0.18     1 
1220445080   22.37280    114.00847     0.01      0.09     0.09     1 
1220445081   22.37225    114.03786     0.13     -0.10     0.16     1 
1220445082   22.37170    114.06725     0.07      0.04     0.08     1 
1220445085   22.37000    114.15541     0.25     -0.03     0.25     1 
1220445086   22.36943    114.18480    -0.35      0.01     0.35     1 
1220445087   22.36885    114.21418    -0.11     -0.03     0.11     1 
1220445088   22.36826    114.24357     0.05     -0.08     0.09     1 
1220445124   22.36255    113.09657    -0.23     -0.15     0.27     1 
1220445125   22.36216    113.12598    -0.01     -0.15     0.15     1 
1220445132   22.35933    113.33183    -0.12     -0.09     0.15     1 
1220445134   22.35847    113.39064    -0.07     -0.09     0.11     1 
1220445140   22.35577    113.56705    -0.45     -0.20     0.49     1 
1220445151   22.35032    113.89038     0.33     -0.12     0.35     1 
1220445157   22.34707    114.06671     0.40      0.14     0.43     1 
1220445158   22.34651    114.09609    -0.23      0.26     0.35     1 
1220445159   22.34595    114.12547    -0.13     -0.07     0.15     1 
1220445160   22.34538    114.15486    -0.24      0.18     0.30     1 
1220445162   22.34422    114.21362    -0.33      0.00     0.33     1 
1220445163   22.34363    114.24300    -0.41     -0.14     0.43     1 
1220445207   22.33469    113.33142    -0.03     -0.08     0.09     1 
1220445209   22.33383    113.39022    -0.16     -0.17     0.23     1 
1220445212   22.33250    113.47841    -0.18     -0.29     0.34     1 
1220445214   22.33159    113.53720    -0.05     -0.20     0.21     1 
1220445216   22.33066    113.59599    -0.30     -0.17     0.35     1 
1220445231   22.32300    114.03679     0.06      0.29     0.29     1 
1220445233   22.32189    114.09555    -0.27     -0.02     0.27     1 
1220445236   22.32018    114.18368    -0.37     -0.04     0.38     1 
1220445237   22.31960    114.21305    -0.34     -0.21     0.40     1 
1220445238   22.31901    114.24243    -0.09      0.00     0.09     1 
1220445286   22.30831    113.44858    -0.10     -0.15     0.18     1 
1220445288   22.30741    113.50737    -0.16     -0.19     0.25     1 
1220445289   22.30695    113.53675    -0.16     -0.29     0.33     1 
1220445291   22.30602    113.59553     0.13      0.07     0.15     1 
1220445305   22.29892    114.00688    -0.05     -0.08     0.09     1 
1220445306   22.29837    114.03625    -0.03      0.29     0.29     1 
1220445312   22.29497    114.21249    -0.24     -0.18     0.30     1 
1220445313   22.29439    114.24186     0.24     -0.36     0.43     1 
1220445367   22.28091    113.62446     0.16     -0.32     0.36     1 
1220445376   22.27642    113.88886    -0.11     -0.16     0.20     1 
1220445377   22.27589    113.91824     0.04      0.01     0.04     1 
1220445378   22.27536    113.94761    -0.05     -0.20     0.21     1 
1220445379   22.27483    113.97698     0.12     -0.09     0.15     1 
1220445380   22.27429    114.00635     0.34     -0.09     0.35     1 
1220445381   22.27374    114.03572    -0.03      0.21     0.21     1 
1220445384   22.27207    114.12383    -0.13     -0.23     0.27     1 
1220445385   22.27150    114.15319     0.10     -0.06     0.12     1 
1220445386   22.27093    114.18256    -0.29     -0.05     0.30     1 
1220445387   22.27035    114.21192    -0.03     -0.05     0.06     1 
1220445450   22.25231    113.85899     0.04     -0.44     0.44     1 
1220445451   22.25179    113.88836     0.04     -0.12     0.13     1 
1220445452   22.25126    113.91773     0.09     -0.23     0.24     1 
1220445453   22.25073    113.94709     0.18     -0.09     0.20     1 
1220445454   22.25020    113.97646     0.00     -0.19     0.19     1 
1220445455   22.24966    114.00583     0.22     -0.05     0.23     1 
1220445456   22.24911    114.03519     0.23     -0.05     0.24     1 
1220445459   22.24744    114.12328    -0.06      0.03     0.06     1 
1220445460   22.24687    114.15264    -0.09     -0.02     0.09     1 
1220445461   22.24630    114.18200     0.04     -0.14     0.15     1 
1220445462   22.24572    114.21136     0.04     -0.03     0.05     1 
1220445529   22.22557    113.97594     0.07     -0.11     0.13     1 
1220445530   22.22503    114.00530     0.09     -0.11     0.15     1 
1220445531   22.22448    114.03466     0.12     -0.20     0.23     1 
1220445534   22.22281    114.12274     0.20      0.13     0.24     1 
1220445536   22.22168    114.18145     0.13     -0.04     0.14     1 
1220445537   22.22110    114.21080    -0.03      0.09     0.10     1 
1220445610   22.19762    114.15154    -0.01     -0.09     0.09     1 
1220445612   22.19647    114.21024     0.02     -0.23     0.23     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 319

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.000
  Median: 0.016
  Standard Deviation: 0.196

Sample residual statistics:
  Mean: -0.022
  Median: -0.021
  Standard Deviation: 0.122

Quadrant RMSE: 0.232

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 690

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.094
  Median: -0.107
  Standard Deviation: 0.187

Sample residual statistics:
  Mean: -0.048
  Median: -0.046
  Standard Deviation: 0.106

Quadrant RMSE: 0.240

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 441

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.038
  Median: -0.017
  Standard Deviation: 0.165

Sample residual statistics:
  Mean: -0.021
  Median: -0.012
  Standard Deviation: 0.129

Quadrant RMSE: 0.214

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 345

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.010
  Median: -0.002
  Standard Deviation: 0.185

Sample residual statistics:
  Mean: -0.020
  Median: -0.024
  Standard Deviation: 0.142

Quadrant RMSE: 0.234

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 1815

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: -0.048
  Median: -0.041
  Standard Deviation: 0.187

Sample residual statistics:
  Mean: -0.032
  Median: -0.030
  Standard Deviation: 0.123

Scene RMSE: 0.231

