==============================================================================
==============================================================================
Tue. May. 21 2013                  LANDSAT 7                       Time: 08:33
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101305213086_00002                          Path / Row - 122 / 44
Reference Image: L51BKT1009306020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.8%
Rank   2 --  4.2%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220440014   24.03368    112.85503    -0.23      0.12     0.26     1 
1220440015   24.03331    112.88569    -0.02     -0.14     0.15     1 
1220440016   24.03293    112.91636     0.07     -0.17     0.18     1 
1220440089   24.00904    112.85468     0.11      0.04     0.12     1 
1220440090   24.00867    112.88534     0.13     -0.18     0.22     1 
1220440092   24.00790    112.94666     0.00      0.03     0.03     1 
1220440093   24.00751    112.97731    -0.05      0.06     0.08     1 
1220440094   24.00711    113.00797    -0.01     -0.02     0.02     1 
1220440095   24.00670    113.03863    -0.21     -0.07     0.22     1 
1220440096   24.00629    113.06929     0.01     -0.42     0.42     1 
1220440097   24.00587    113.09994    -0.24     -0.13     0.27     1 
1220440164   23.98439    112.85432    -0.14      0.20     0.24     1 
1220440165   23.98402    112.88498     0.09      0.18     0.20     1 
1220440166   23.98364    112.91563    -0.07      0.02     0.08     1 
1220440167   23.98325    112.94629     0.03      0.18     0.18     1 
1220440168   23.98286    112.97694    -0.23     -0.17     0.29     1 
1220440169   23.98247    113.00759    -0.09     -0.04     0.10     1 
1220440170   23.98206    113.03824    -0.42      0.09     0.42     1 
1220440171   23.98165    113.06889    -0.12      0.09     0.15     1 
1220440172   23.98123    113.09954    -0.07     -0.01     0.07     1 
1220440173   23.98081    113.13019     0.27     -0.13     0.30     1 
1220440174   23.98038    113.16084     0.12     -0.04     0.13     1 
1220440175   23.97995    113.19149    -0.23      0.13     0.27     1 
1220440176   23.97951    113.22214    -0.11     -0.05     0.12     1 
1220440177   23.97906    113.25278    -0.12     -0.05     0.12     1 
1220440178   23.97861    113.28343    -0.13     -0.23     0.27     1 
1220440179   23.97815    113.31408     0.15     -0.37     0.40     1 
1220440180   23.97768    113.34472     0.28     -0.20     0.35     1 
1220440240   23.95938    112.88462    -0.19     -0.24     0.31     1 
1220440241   23.95900    112.91527     0.13     -0.30     0.33     1 
1220440242   23.95861    112.94591    -0.30      0.02     0.30     1 
1220440243   23.95822    112.97656    -0.16      0.07     0.18     1 
1220440244   23.95782    113.00721    -0.06      0.04     0.07     1 
1220440245   23.95742    113.03785    -0.20      0.05     0.21     1 
1220440246   23.95701    113.06850    -0.28      0.05     0.28     1 
1220440247   23.95659    113.09914     0.03     -0.22     0.22     1 
1220440248   23.95617    113.12979    -0.11      0.04     0.11     1 
1220440249   23.95574    113.16043    -0.30      0.04     0.31     1 
1220440250   23.95531    113.19107    -0.28      0.05     0.28     1 
1220440251   23.95487    113.22172    -0.03     -0.36     0.36     1 
1220440252   23.95442    113.25236    -0.22     -0.24     0.33     1 
1220440253   23.95397    113.28300    -0.14     -0.25     0.29     1 
1220440254   23.95351    113.31364    -0.37     -0.33     0.49     1 
1220440255   23.95304    113.34427    -0.23      0.23     0.33     1 
1220440256   23.95257    113.37491    -0.10     -0.05     0.11     1 
1220440258   23.95161    113.43618    -0.15      0.06     0.17     1 
1220440260   23.95063    113.49746    -0.14      0.01     0.14     1 
1220440314   23.93510    112.85362     0.45      0.11     0.46     1 
1220440315   23.93473    112.88426    -0.14     -0.11     0.18     1 
1220440317   23.93397    112.94554     0.02     -0.38     0.38     1 
1220440318   23.93358    112.97619    -0.17      0.00     0.17     1 
1220440319   23.93318    113.00683    -0.15      0.19     0.24     1 
1220440320   23.93277    113.03747    -0.12      0.00     0.12     1 
1220440321   23.93237    113.06811    -0.01      0.12     0.12     1 
1220440322   23.93195    113.09874    -0.14      0.02     0.14     1 
1220440323   23.93153    113.12938    -0.31     -0.00     0.31     1 
1220440324   23.93110    113.16002    -0.21      0.03     0.21     1 
1220440325   23.93067    113.19066    -0.04     -0.35     0.35     1 
1220440326   23.93023    113.22129     0.03     -0.13     0.13     1 
1220440328   23.92933    113.28256     0.09     -0.12     0.15     1 
1220440329   23.92887    113.31320     0.05     -0.05     0.07     1 
1220440330   23.92841    113.34383    -0.15      0.08     0.17     1 
1220440331   23.92794    113.37446    -0.10      0.00     0.10     1 
1220440332   23.92746    113.40509     0.00     -0.09     0.09     1 
1220440333   23.92698    113.43572    -0.05      0.01     0.05     1 
1220440334   23.92649    113.46635    -0.23     -0.14     0.26     1 
1220440335   23.92599    113.49698    -0.09     -0.00     0.09     1 
1220440337   23.92498    113.55824    -0.06      0.04     0.07     1 
1220440338   23.92447    113.58886    -0.29     -0.11     0.31     1 
1220440339   23.92395    113.61949    -0.31      0.03     0.31     1 
1220440340   23.92343    113.65011    -0.12      0.10     0.16     1 
1220440341   23.92290    113.68074    -0.27      0.32     0.42     1 
1220440388   23.91082    112.82263     0.10     -0.09     0.14     1 
1220440389   23.91046    112.85326    -0.29     -0.01     0.29     1 
1220440390   23.91009    112.88390     0.03      0.04     0.05     1 
1220440393   23.90893    112.97581    -0.07      0.35     0.36     1 
1220440394   23.90854    113.00645     0.06      0.16     0.17     1 
1220440395   23.90813    113.03708    -0.06      0.08     0.10     1 
1220440396   23.90772    113.06771    -0.26     -0.08     0.27     1 
1220440397   23.90731    113.09835    -0.28      0.03     0.28     1 
1220440398   23.90689    113.12898    -0.06     -0.07     0.09     1 
1220440399   23.90646    113.15961     0.10     -0.17     0.19     1 
1220440400   23.90603    113.19024    -0.40      0.46     0.61     2 
1220440401   23.90559    113.22087    -0.24     -0.17     0.29     1 
1220440402   23.90514    113.25150    -0.01     -0.24     0.25     1 
1220440403   23.90469    113.28213    -0.21     -0.38     0.43     1 
1220440404   23.90423    113.31276    -0.13     -0.05     0.14     1 
1220440405   23.90377    113.34338    -0.26      0.00     0.26     1 
1220440406   23.90330    113.37401    -0.31      0.06     0.32     1 
1220440412   23.90035    113.55775    -0.01      0.10     0.10     1 
1220440415   23.89879    113.64961    -0.31     -0.15     0.34     1 
1220440417   23.89773    113.71084    -0.23      0.15     0.27     1 
1220440418   23.89718    113.74146    -0.09      0.09     0.13     1 
1220440419   23.89663    113.77208     0.09      0.07     0.11     1 
1220440420   23.89608    113.80269    -0.02     -0.03     0.04     1 
1220440421   23.89552    113.83330    -0.34      0.06     0.34     1 
1220440422   23.89495    113.86392     0.01     -0.12     0.12     1 
1220440423   23.89438    113.89453     0.04     -0.25     0.25     1 
1220440463   23.88618    112.82228    -0.06     -0.01     0.06     1 
1220440464   23.88581    112.85291    -0.05     -0.26     0.26     1 
1220440465   23.88544    112.88354     0.00     -0.04     0.04     1 
1220440467   23.88468    112.94481    -0.23      0.03     0.23     1 
1220440468   23.88429    112.97544     0.03      0.04     0.05     1 
1220440469   23.88389    113.00607    -0.20     -0.20     0.28     1 
1220440470   23.88349    113.03669    -0.04      0.01     0.04     1 
1220440471   23.88308    113.06732    -0.05     -0.06     0.08     1 
1220440472   23.88267    113.09795    -0.16     -0.02     0.16     1 
1220440473   23.88225    113.12858    -0.14      0.00     0.14     1 
1220440475   23.88139    113.18983    -0.09     -0.02     0.09     1 
1220440476   23.88095    113.22045    -0.21      0.27     0.35     1 
1220440477   23.88050    113.25107     0.38      0.18     0.42     1 
1220440478   23.88005    113.28170    -0.19     -0.26     0.32     1 
1220440479   23.87959    113.31232    -0.01     -0.59     0.59     2 
1220440480   23.87913    113.34294    -0.12      0.04     0.13     1 
1220440481   23.87866    113.37356    -0.17     -0.14     0.22     1 
1220440490   23.87416    113.64911     0.35     -0.05     0.36     1 
1220440492   23.87310    113.71033    -0.05      0.03     0.06     1 
1220440495   23.87145    113.80216     0.04      0.07     0.08     1 
1220440496   23.87089    113.83277    -0.00     -0.18     0.18     1 
1220440497   23.87032    113.86337    -0.17      0.08     0.19     1 
1220440498   23.86975    113.89398     0.19     -0.16     0.24     1 
1220440499   23.86917    113.92458     0.06     -0.08     0.10     1 
1220440500   23.86859    113.95519    -0.21      0.01     0.21     1 
1220440502   23.86740    114.01639    -0.10     -0.13     0.17     1 
1220440538   23.86153    112.82194    -0.08      0.07     0.11     1 
1220440539   23.86117    112.85256    -0.05      0.09     0.10     1 
1220440541   23.86042    112.91381     0.04     -0.12     0.12     1 
1220440542   23.86003    112.94444    -0.03     -0.05     0.06     1 
1220440543   23.85965    112.97506     0.20     -0.03     0.20     1 
1220440544   23.85925    113.00569    -0.11     -0.05     0.12     1 
1220440545   23.85885    113.03631     0.04     -0.03     0.05     1 
1220440546   23.85844    113.06693    -0.27      0.01     0.27     1 
1220440547   23.85802    113.09755     0.05     -0.14     0.15     1 
1220440548   23.85760    113.12817    -0.42      0.31     0.52     2 
1220440550   23.85675    113.18941    -0.21     -0.07     0.22     1 
1220440552   23.85586    113.25065    -0.00     -0.05     0.05     1 
1220440553   23.85541    113.28127     0.15     -0.22     0.27     1 
1220440557   23.85355    113.40372    -0.11      0.06     0.12     1 
1220440560   23.85209    113.49556    -0.25     -0.02     0.25     1 
1220440563   23.85057    113.58739    -0.25      0.08     0.26     1 
1220440564   23.85005    113.61800     0.05     -0.16     0.16     1 
1220440565   23.84953    113.64861     0.06     -0.30     0.30     1 
1220440566   23.84900    113.67921    -0.00     -0.14     0.14     1 
1220440567   23.84847    113.70982    -0.08      0.04     0.09     1 
1220440568   23.84792    113.74042    -0.12      0.11     0.16     1 
1220440569   23.84738    113.77103    -0.04     -0.04     0.06     1 
1220440570   23.84682    113.80163    -0.34      0.46     0.57     2 
1220440571   23.84626    113.83223    -0.13     -0.04     0.13     1 
1220440572   23.84570    113.86283    -0.13     -0.07     0.15     1 
1220440573   23.84512    113.89343    -0.19      0.05     0.20     1 
1220440574   23.84455    113.92403    -0.06     -0.09     0.11     1 
1220440575   23.84396    113.95463    -0.05     -0.05     0.07     1 
1220440576   23.84337    113.98522     0.04     -0.08     0.09     1 
1220440577   23.84277    114.01582    -0.04      0.03     0.05     1 
1220440579   23.84156    114.07701     0.26     -0.05     0.26     1 
1220440583   23.83907    114.19937     0.38     -0.19     0.43     1 
1220440613   23.83689    112.82159    -0.12      0.14     0.19     1 
1220440614   23.83652    112.85221    -0.01     -0.04     0.05     1 
1220440615   23.83615    112.88283     0.00      0.05     0.05     1 
1220440617   23.83539    112.94407    -0.03     -0.12     0.12     1 
1220440618   23.83500    112.97469    -0.21      0.00     0.21     1 
1220440619   23.83460    113.00531    -0.17     -0.09     0.19     1 
1220440620   23.83420    113.03592     0.01     -0.01     0.01     1 
1220440622   23.83338    113.09716    -0.15     -0.04     0.16     1 
1220440623   23.83296    113.12777    -0.24      0.05     0.24     1 
1220440627   23.83122    113.25022     0.23     -0.09     0.25     1 
1220440628   23.83077    113.28083    -0.13      0.12     0.17     1 
1220440632   23.82891    113.40327    -0.27      0.15     0.31     1 
1220440635   23.82745    113.49509    -0.53      0.07     0.53     2 
1220440636   23.82695    113.52569    -0.06     -0.02     0.06     1 
1220440637   23.82645    113.55630    -0.15      0.01     0.15     1 
1220440638   23.82594    113.58690    -0.01      0.24     0.24     1 
1220440639   23.82542    113.61750    -0.36      0.24     0.43     1 
1220440640   23.82490    113.64811     0.16     -0.32     0.36     1 
1220440641   23.82437    113.67871     0.08     -0.02     0.09     1 
1220440642   23.82383    113.70931     0.06      0.03     0.07     1 
1220440643   23.82329    113.73990    -0.26      0.14     0.29     1 
1220440645   23.82219    113.80110     0.03      0.01     0.03     1 
1220440646   23.82163    113.83169     0.53     -0.15     0.55     2 
1220440647   23.82107    113.86229    -0.08     -0.03     0.08     1 
1220440649   23.81992    113.92348    -0.03     -0.06     0.07     1 
1220440650   23.81934    113.95407     0.04     -0.17     0.18     1 
1220440651   23.81875    113.98466    -0.14     -0.06     0.15     1 
1220440652   23.81815    114.01525    -0.04     -0.04     0.06     1 
1220440654   23.81694    114.07643    -0.17      0.09     0.19     1 
1220440659   23.81381    114.22935     0.33     -0.22     0.40     1 
1220440661   23.81252    114.29051    -0.18     -0.11     0.22     1 
1220440662   23.81186    114.32109     0.11      0.05     0.13     1 
1220440663   23.81120    114.35167    -0.20     -0.08     0.21     1 
1220440664   23.81053    114.38225     0.11     -0.14     0.18     1 
1220440665   23.80986    114.41283    -0.12     -0.05     0.13     1 
1220440666   23.80918    114.44340    -0.08     -0.00     0.08     1 
1220440688   23.81224    112.82125    -0.14      0.01     0.14     1 
1220440689   23.81188    112.85186     0.11      0.06     0.12     1 
1220440690   23.81151    112.88248     0.07     -0.04     0.08     1 
1220440693   23.81036    112.97432    -0.27      0.33     0.43     1 
1220440694   23.80996    113.00493    -0.34      0.10     0.35     1 
1220440695   23.80956    113.03554    -0.13     -0.06     0.14     1 
1220440696   23.80915    113.06615    -0.19      0.19     0.27     1 
1220440697   23.80874    113.09676    -0.32      0.16     0.35     1 
1220440698   23.80832    113.12737    -0.21      0.02     0.21     1 
1220440699   23.80790    113.15798    -0.18     -0.05     0.19     1 
1220440701   23.80703    113.21919    -0.11      0.05     0.12     1 
1220440705   23.80522    113.34161     0.51      0.10     0.52     2 
1220440707   23.80428    113.40282    -0.35     -0.01     0.35     1 
1220440708   23.80380    113.43342    -0.10     -0.04     0.10     1 
1220440709   23.80331    113.46402     0.06      0.05     0.08     1 
1220440711   23.80232    113.52522    -0.16      0.26     0.30     1 
1220440712   23.80182    113.55582    -0.06     -0.04     0.07     1 
1220440713   23.80130    113.58641    -0.44     -0.02     0.44     1 
1220440714   23.80079    113.61701    -0.20     -0.09     0.22     1 
1220440715   23.80027    113.64761    -0.03     -0.05     0.06     1 
1220440716   23.79974    113.67820    -0.13      0.05     0.14     1 
1220440717   23.79920    113.70879    -0.27      0.30     0.41     1 
1220440719   23.79812    113.76998    -0.09     -0.02     0.10     1 
1220440720   23.79756    113.80057     0.09     -0.15     0.18     1 
1220440721   23.79700    113.83116     0.44      0.05     0.44     1 
1220440722   23.79644    113.86175     0.17     -0.19     0.25     1 
1220440723   23.79587    113.89234     0.19     -0.09     0.21     1 
1220440724   23.79529    113.92293    -0.16     -0.06     0.17     1 
1220440725   23.79471    113.95351    -0.05      0.08     0.10     1 
1220440726   23.79412    113.98410    -0.15     -0.14     0.21     1 
1220440727   23.79353    114.01468     0.28     -0.17     0.33     1 
1220440728   23.79293    114.04527    -0.02     -0.22     0.22     1 
1220440731   23.79109    114.13701     0.10     -0.17     0.20     1 
1220440733   23.78983    114.19817     0.04      0.12     0.12     1 
1220440736   23.78790    114.28990    -0.39      0.16     0.42     1 
1220440737   23.78724    114.32047     0.29     -0.36     0.46     1 
1220440739   23.78591    114.38161     0.05     -0.05     0.08     1 
1220440743   23.78318    114.50389     0.62      0.03     0.62     2 
1220440746   23.78107    114.59558     0.13      0.20     0.24     1 
1220440762   23.78795    112.79029    -0.14      0.07     0.15     1 
1220440763   23.78759    112.82090    -0.16     -0.04     0.17     1 
1220440764   23.78723    112.85151    -0.23      0.06     0.24     1 
1220440765   23.78686    112.88212    -0.28      0.17     0.33     1 
1220440766   23.78648    112.91273    -0.23     -0.15     0.27     1 
1220440767   23.78610    112.94334    -0.30      0.07     0.30     1 
1220440768   23.78571    112.97394    -0.28      0.08     0.29     1 
1220440769   23.78532    113.00455    -0.23      0.09     0.25     1 
1220440770   23.78492    113.03516     0.07      0.04     0.08     1 
1220440771   23.78451    113.06576    -0.10     -0.06     0.11     1 
1220440772   23.78410    113.09636    -0.07     -0.06     0.09     1 
1220440773   23.78368    113.12697     0.05     -0.10     0.11     1 
1220440777   23.78194    113.24937     0.29     -0.41     0.50     2 
1220440779   23.78104    113.31057    -0.57      0.20     0.61     2 
1220440782   23.77964    113.40236     0.33      0.03     0.33     1 
1220440785   23.77818    113.49415    -0.40     -0.34     0.53     2 
1220440786   23.77768    113.52474     0.01      0.23     0.23     1 
1220440787   23.77718    113.55533    -0.04     -0.07     0.08     1 
1220440788   23.77667    113.58593    -0.27      0.08     0.28     1 
1220440789   23.77615    113.61652     0.01     -0.02     0.02     1 
1220440790   23.77563    113.64711    -0.00     -0.00     0.01     1 
1220440791   23.77511    113.67770    -0.23      0.19     0.30     1 
1220440792   23.77457    113.70828    -0.05     -0.19     0.20     1 
1220440793   23.77403    113.73887     0.24      0.06     0.25     1 
1220440794   23.77349    113.76946     0.62      0.11     0.63     2 
1220440795   23.77293    113.80004     0.08     -0.25     0.26     1 
1220440796   23.77238    113.83063    -0.07     -0.08     0.11     1 
1220440797   23.77181    113.86121    -0.03     -0.01     0.03     1 
1220440799   23.77067    113.92238     0.11     -0.13     0.17     1 
1220440800   23.77008    113.95296    -0.00      0.05     0.05     1 
1220440801   23.76950    113.98354    -0.04     -0.15     0.15     1 
1220440802   23.76890    114.01411    -0.12     -0.14     0.18     1 
1220440804   23.76769    114.07527    -0.07     -0.01     0.07     1 
1220440805   23.76708    114.10584    -0.59      0.11     0.60     2 
1220440806   23.76646    114.13642     0.07     -0.06     0.09     1 
1220440807   23.76584    114.16699     0.15     -0.27     0.31     1 
1220440808   23.76521    114.19756    -0.54      0.24     0.59     2 
1220440809   23.76457    114.22813    -0.02     -0.01     0.03     1 
1220440812   23.76263    114.31984    -0.11     -0.11     0.15     1 
1220440813   23.76197    114.35041    -0.01      0.07     0.08     1 
1220440814   23.76130    114.38098    -0.21      0.11     0.24     1 
1220440818   23.75857    114.50323    -0.14      0.37     0.40     1 
1220440837   23.76331    112.78996    -0.16     -0.01     0.16     1 
1220440838   23.76295    112.82056    -0.12      0.11     0.16     1 
1220440839   23.76258    112.85116    -0.29     -0.04     0.29     1 
1220440840   23.76221    112.88177    -0.20      0.20     0.28     1 
1220440841   23.76184    112.91237    -0.05      0.22     0.23     1 
1220440842   23.76146    112.94297    -0.04      0.04     0.06     1 
1220440843   23.76107    112.97357    -0.02      0.05     0.06     1 
1220440844   23.76067    113.00417    -0.08      0.04     0.09     1 
1220440848   23.75904    113.12657    -0.46      0.23     0.51     2 
1220440850   23.75818    113.18776     0.12      0.01     0.12     1 
1220440852   23.75730    113.24895     0.22     -0.02     0.22     1 
1220440855   23.75594    113.34073     0.03      0.18     0.18     1 
1220440864   23.75152    113.61602    -0.33     -0.15     0.36     1 
1220440865   23.75100    113.64661     0.09      0.00     0.09     1 
1220440866   23.75047    113.67719    -0.17      0.08     0.19     1 
1220440867   23.74994    113.70777     0.06     -0.20     0.21     1 
1220440868   23.74940    113.73835     0.02     -0.22     0.22     1 
1220440869   23.74886    113.76894     0.19      0.11     0.22     1 
1220440870   23.74830    113.79951     0.42     -0.16     0.45     1 
1220440871   23.74775    113.83009    -0.04      0.04     0.05     1 
1220440872   23.74718    113.86067     0.04     -0.20     0.21     1 
1220440873   23.74661    113.89125    -0.09     -0.01     0.09     1 
1220440874   23.74604    113.92182     0.17     -0.19     0.26     1 
1220440875   23.74546    113.95240    -0.09     -0.07     0.11     1 
1220440876   23.74487    113.98297    -0.29      0.09     0.30     1 
1220440878   23.74368    114.04412     0.08      0.09     0.12     1 
1220440879   23.74307    114.07469    -0.17      0.03     0.17     1 
1220440880   23.74246    114.10526     0.03      0.00     0.03     1 
1220440881   23.74184    114.13583    -0.00     -0.18     0.18     1 
1220440884   23.73995    114.22753     0.17     -0.17     0.24     1 
1220440886   23.73866    114.28866     0.24     -0.15     0.28     1 
1220440887   23.73801    114.31922     0.13     -0.02     0.13     1 
1220440888   23.73735    114.34978     0.16      0.03     0.16     1 
